temperature,humidity,pressure,wind_speed,wind_direction,rainfall,location,date,latitude,longitude
28.1,86.2,1008.2,21.3,W,9.9,Thanjavur,2017-08-19,10.787,79.1378
30.3,96.6,1002.5,35.5,WSW,29.9,Thanjavur,2017-08-22,10.787,79.1378
28.3,91.9,1011.1,18.4,WSW,32.5,Thanjavur,2017-08-25,10.787,79.1378
29.5,93.4,1012.8,26.4,SSW,9.9,Thanjavur,2017-08-28,10.787,79.1378
26.2,86.1,1008.4,21.4,SSW,19.7,Thanjavur,2017-08-31,10.787,79.1378
31.0,97.0,1014.3,26.1,S,9.3,Thanjavur,2017-09-01,10.787,79.1378
30.9,90.1,1007.7,34.0,SSW,35.7,Thanjavur,2017-09-04,10.787,79.1378
28.6,81.5,1009.8,32.3,W,9.7,Thanjavur,2017-09-07,10.787,79.1378
25.3,87.7,1003.6,24.3,S,29.8,Thanjavur,2017-09-10,10.787,79.1378
28.2,86.7,1003.5,31.3,SW,27.1,Thanjavur,2017-09-13,10.787,79.1378
29.7,91.4,1007.7,35.0,WSW,11.1,Thanjavur,2017-09-16,10.787,79.1378
24.7,79.6,1008.3,24.0,WSW,30.5,Thanjavur,2017-09-19,10.787,79.1378
28.3,90.2,1008.5,29.0,S,37.3,Thanjavur,2017-09-22,10.787,79.1378
29.2,92.1,1012.3,20.9,WSW,11.0,Thanjavur,2017-09-25,10.787,79.1378
29.1,88.5,1005.8,25.5,W,25.0,Thanjavur,2017-09-28,10.787,79.1378
26.5,96.7,1004.8,29.2,NNE,52.4,Thanjavur,2017-10-01,10.787,79.1378
25.4,100.0,1005.0,23.3,N,23.6,Thanjavur,2017-10-04,10.787,79.1378
26.3,88.6,1010.6,24.9,ENE,80.8,Thanjavur,2017-10-07,10.787,79.1378
26.5,93.4,1003.8,25.5,NE,33.8,Thanjavur,2017-10-10,10.787,79.1378
29.3,88.0,1005.2,16.9,N,41.0,Thanjavur,2017-10-13,10.787,79.1378
27.5,98.9,1008.2,20.0,NE,28.4,Thanjavur,2017-10-16,10.787,79.1378
26.1,87.6,1007.2,15.6,E,26.5,Thanjavur,2017-10-19,10.787,79.1378
25.9,85.9,1005.3,15.8,NNE,68.0,Thanjavur,2017-10-22,10.787,79.1378
25.6,94.0,1006.5,27.0,ENE,57.7,Thanjavur,2017-10-25,10.787,79.1378
27.6,95.2,1011.7,19.2,NNE,20.3,Thanjavur,2017-10-28,10.787,79.1378
25.4,94.0,1007.2,21.7,N,46.2,Thanjavur,2017-10-31,10.787,79.1378
25.7,100.0,1011.5,27.5,E,35.6,Thanjavur,2017-11-01,10.787,79.1378
29.7,91.3,1004.3,18.9,E,57.0,Thanjavur,2017-11-04,10.787,79.1378
23.3,100.0,1008.9,26.6,E,35.3,Thanjavur,2017-11-07,10.787,79.1378
25.8,85.9,1011.1,26.3,N,40.8,Thanjavur,2017-11-10,10.787,79.1378
26.1,100.0,1004.5,24.1,ENE,73.3,Thanjavur,2017-11-13,10.787,79.1378
24.2,90.4,1003.2,27.2,NE,63.2,Thanjavur,2017-11-16,10.787,79.1378
30.2,92.6,1004.4,22.0,N,50.6,Thanjavur,2017-11-19,10.787,79.1378
23.7,93.6,1009.3,23.7,NNE,44.7,Thanjavur,2017-11-22,10.787,79.1378
26.9,95.3,1002.8,20.0,N,55.0,Thanjavur,2017-11-25,10.787,79.1378
27.4,98.6,1003.7,28.7,N,72.6,Thanjavur,2017-11-28,10.787,79.1378
27.4,100.0,1010.3,26.9,NE,76.1,Thanjavur,2017-12-01,10.787,79.1378
24.7,100.0,1009.8,17.6,E,63.9,Thanjavur,2017-12-04,10.787,79.1378
25.5,86.8,1003.7,30.6,ENE,61.5,Thanjavur,2017-12-07,10.787,79.1378
26.9,97.7,1007.8,15.6,N,49.5,Thanjavur,2017-12-10,10.787,79.1378
28.4,95.0,1003.8,16.8,E,55.9,Thanjavur,2017-12-13,10.787,79.1378
26.9,93.8,1006.7,19.5,N,79.9,Thanjavur,2017-12-16,10.787,79.1378
24.1,94.5,1010.0,27.8,N,28.6,Thanjavur,2017-12-19,10.787,79.1378
25.4,94.1,1010.3,16.4,N,79.2,Thanjavur,2017-12-22,10.787,79.1378
24.3,99.3,1002.0,18.6,N,59.2,Thanjavur,2017-12-25,10.787,79.1378
25.8,92.0,1003.4,18.8,ENE,26.9,Thanjavur,2017-12-28,10.787,79.1378
27.7,85.6,1006.8,22.2,E,33.4,Thanjavur,2017-12-31,10.787,79.1378
25.9,69.5,1009.1,13.0,NE,4.4,Thanjavur,2018-01-01,10.787,79.1378
26.9,74.3,1005.4,11.1,NE,1.9,Thanjavur,2018-01-04,10.787,79.1378
28.1,71.9,1011.7,9.9,E,7.3,Thanjavur,2018-01-07,10.787,79.1378
25.4,79.7,1007.2,14.2,NE,1.2,Thanjavur,2018-01-10,10.787,79.1378
21.9,80.7,1005.8,15.4,NE,4.0,Thanjavur,2018-01-13,10.787,79.1378
26.8,76.7,1006.4,13.4,E,5.7,Thanjavur,2018-01-16,10.787,79.1378
25.1,82.4,1008.9,8.6,E,3.9,Thanjavur,2018-01-19,10.787,79.1378
27.7,78.6,1010.7,14.4,E,1.7,Thanjavur,2018-01-22,10.787,79.1378
24.7,75.3,1009.9,9.6,NE,6.6,Thanjavur,2018-01-25,10.787,79.1378
26.9,64.7,1007.7,11.4,E,8.5,Thanjavur,2018-01-28,10.787,79.1378
26.2,76.7,1006.1,14.1,N,2.7,Thanjavur,2018-01-31,10.787,79.1378
24.0,74.9,1012.5,12.3,E,5.9,Thanjavur,2018-02-01,10.787,79.1378
25.1,68.0,1010.2,11.9,NE,5.1,Thanjavur,2018-02-04,10.787,79.1378
23.6,72.6,1007.1,13.3,N,6.7,Thanjavur,2018-02-07,10.787,79.1378
24.9,78.4,1007.8,11.8,N,3.4,Thanjavur,2018-02-10,10.787,79.1378
24.8,80.8,1007.5,5.5,E,6.4,Thanjavur,2018-02-13,10.787,79.1378
26.4,72.7,1012.3,13.5,E,4.7,Thanjavur,2018-02-16,10.787,79.1378
23.1,68.0,1012.3,6.3,NE,0.7,Thanjavur,2018-02-19,10.787,79.1378
25.0,77.3,1014.6,10.4,E,1.1,Thanjavur,2018-02-22,10.787,79.1378
24.5,75.8,1005.8,14.8,N,0.0,Thanjavur,2018-02-25,10.787,79.1378
24.7,74.3,1005.6,14.4,N,5.5,Thanjavur,2018-02-28,10.787,79.1378
37.9,67.1,1013.6,11.7,S,6.0,Thanjavur,2018-03-01,10.787,79.1378
34.7,69.8,1007.9,15.2,ESE,1.5,Thanjavur,2018-03-04,10.787,79.1378
32.7,74.6,1010.2,14.5,ESE,8.7,Thanjavur,2018-03-07,10.787,79.1378
31.1,71.6,1008.0,14.2,ESE,3.7,Thanjavur,2018-03-10,10.787,79.1378
36.2,75.9,1005.6,19.8,ESE,1.0,Thanjavur,2018-03-13,10.787,79.1378
32.8,58.0,1007.5,13.5,SE,2.5,Thanjavur,2018-03-16,10.787,79.1378
31.2,62.5,1006.5,15.8,ESE,5.8,Thanjavur,2018-03-19,10.787,79.1378
34.1,71.0,1012.3,10.4,ESE,0.6,Thanjavur,2018-03-22,10.787,79.1378
33.0,64.6,1005.2,11.0,S,4.3,Thanjavur,2018-03-25,10.787,79.1378
35.5,67.3,1007.5,10.4,SE,9.1,Thanjavur,2018-03-28,10.787,79.1378
33.4,65.2,1014.4,22.6,SE,0.0,Thanjavur,2018-03-31,10.787,79.1378
33.6,70.9,1009.3,14.2,ESE,7.2,Thanjavur,2018-04-01,10.787,79.1378
34.4,63.0,1009.9,8.9,S,10.6,Thanjavur,2018-04-04,10.787,79.1378
36.3,79.0,1006.6,19.9,SE,5.6,Thanjavur,2018-04-07,10.787,79.1378
31.7,72.2,1007.7,10.2,S,6.3,Thanjavur,2018-04-10,10.787,79.1378
30.3,60.0,1007.9,15.6,E,11.7,Thanjavur,2018-04-13,10.787,79.1378
35.2,61.5,1007.7,18.9,S,5.7,Thanjavur,2018-04-16,10.787,79.1378
33.9,57.7,1013.5,12.5,E,6.2,Thanjavur,2018-04-19,10.787,79.1378
34.7,62.4,1010.3,14.3,SE,1.4,Thanjavur,2018-04-22,10.787,79.1378
34.2,69.9,1005.9,16.5,S,8.2,Thanjavur,2018-04-25,10.787,79.1378
34.4,62.9,1009.9,16.7,SE,5.4,Thanjavur,2018-04-28,10.787,79.1378
33.3,69.5,1006.6,18.8,E,8.0,Thanjavur,2018-05-01,10.787,79.1378
35.2,60.8,1012.9,14.6,ESE,0.4,Thanjavur,2018-05-04,10.787,79.1378
35.0,63.2,1009.3,10.6,SE,5.4,Thanjavur,2018-05-07,10.787,79.1378
37.3,54.9,1014.3,17.5,SE,0.0,Thanjavur,2018-05-10,10.787,79.1378
35.6,65.6,1005.6,12.1,S,5.4,Thanjavur,2018-05-13,10.787,79.1378
34.1,66.0,1010.9,21.3,ESE,2.2,Thanjavur,2018-05-16,10.787,79.1378
36.4,75.8,1008.6,14.5,S,7.8,Thanjavur,2018-05-19,10.787,79.1378
33.0,57.3,1007.7,16.0,SE,10.1,Thanjavur,2018-05-22,10.787,79.1378
35.6,71.2,1013.7,16.1,SE,6.0,Thanjavur,2018-05-25,10.787,79.1378
33.5,67.8,1007.5,17.2,SE,12.5,Thanjavur,2018-05-28,10.787,79.1378
32.4,81.9,1014.9,18.9,SE,8.9,Thanjavur,2018-05-31,10.787,79.1378
27.9,91.6,1011.3,18.0,W,10.8,Thanjavur,2018-06-01,10.787,79.1378
28.4,89.9,1014.1,25.2,W,12.7,Thanjavur,2018-06-04,10.787,79.1378
27.4,86.5,1007.4,29.1,S,20.4,Thanjavur,2018-06-07,10.787,79.1378
31.9,81.0,1010.0,36.1,W,33.2,Thanjavur,2018-06-10,10.787,79.1378
29.9,87.3,1007.0,31.1,SSW,15.7,Thanjavur,2018-06-13,10.787,79.1378
27.7,87.1,1013.3,23.1,WSW,9.8,Thanjavur,2018-06-16,10.787,79.1378
27.1,94.1,1006.9,23.4,SW,22.0,Thanjavur,2018-06-19,10.787,79.1378
28.4,93.2,1014.5,24.1,SW,18.2,Thanjavur,2018-06-22,10.787,79.1378
29.4,97.2,1006.4,22.9,S,41.7,Thanjavur,2018-06-25,10.787,79.1378
27.3,91.3,1011.7,35.3,SW,10.0,Thanjavur,2018-06-28,10.787,79.1378
24.8,87.1,1002.4,21.7,SSW,30.1,Thanjavur,2018-07-01,10.787,79.1378
28.9,89.4,1014.7,19.5,W,9.0,Thanjavur,2018-07-04,10.787,79.1378
28.2,88.0,1004.2,17.7,W,43.7,Thanjavur,2018-07-07,10.787,79.1378
27.4,94.7,1003.6,34.5,SW,30.3,Thanjavur,2018-07-10,10.787,79.1378
26.7,98.1,1005.6,24.4,S,7.6,Thanjavur,2018-07-13,10.787,79.1378
29.2,96.4,1008.8,24.9,SSW,23.2,Thanjavur,2018-07-16,10.787,79.1378
27.6,99.2,1005.4,35.3,WSW,13.1,Thanjavur,2018-07-19,10.787,79.1378
25.8,96.9,1002.1,33.9,WSW,33.1,Thanjavur,2018-07-22,10.787,79.1378
31.0,83.3,1009.1,25.3,WSW,26.4,Thanjavur,2018-07-25,10.787,79.1378
26.1,84.7,1011.4,34.0,W,8.2,Thanjavur,2018-07-28,10.787,79.1378
27.8,100.0,1007.4,30.0,S,30.3,Thanjavur,2018-07-31,10.787,79.1378
31.2,92.2,1006.0,33.5,WSW,8.5,Thanjavur,2018-08-01,10.787,79.1378
29.5,85.9,1005.5,30.4,SW,26.2,Thanjavur,2018-08-04,10.787,79.1378
27.9,99.1,1012.3,26.0,W,15.9,Thanjavur,2018-08-07,10.787,79.1378
28.7,99.0,1006.1,30.4,SW,36.2,Thanjavur,2018-08-10,10.787,79.1378
30.2,99.1,1002.8,30.3,W,44.5,Thanjavur,2018-08-13,10.787,79.1378
29.7,84.3,1003.3,31.2,SSW,36.8,Thanjavur,2018-08-16,10.787,79.1378
31.6,88.2,1006.4,31.6,S,36.3,Thanjavur,2018-08-19,10.787,79.1378
30.2,95.6,1006.5,26.9,SW,16.1,Thanjavur,2018-08-22,10.787,79.1378
27.5,87.0,1002.7,32.4,S,27.9,Thanjavur,2018-08-25,10.787,79.1378
26.7,79.6,1002.3,29.8,W,31.6,Thanjavur,2018-08-28,10.787,79.1378
27.6,90.3,1004.8,27.6,S,42.1,Thanjavur,2018-08-31,10.787,79.1378
28.8,88.1,1009.9,32.4,SW,39.1,Thanjavur,2018-09-01,10.787,79.1378
27.0,82.8,1007.2,25.8,SSW,36.7,Thanjavur,2018-09-04,10.787,79.1378
28.7,84.2,1009.4,31.5,WSW,20.6,Thanjavur,2018-09-07,10.787,79.1378
29.0,99.4,1005.2,21.6,SW,33.7,Thanjavur,2018-09-10,10.787,79.1378
28.5,94.1,1010.6,34.3,S,27.2,Thanjavur,2018-09-13,10.787,79.1378
29.6,80.3,1004.6,31.5,WSW,34.2,Thanjavur,2018-09-16,10.787,79.1378
26.8,89.9,1012.5,32.4,SSW,33.0,Thanjavur,2018-09-19,10.787,79.1378
27.1,86.8,1012.7,29.5,W,9.0,Thanjavur,2018-09-22,10.787,79.1378
27.6,85.5,1002.0,18.3,S,23.7,Thanjavur,2018-09-25,10.787,79.1378
32.2,96.8,1008.8,30.5,WSW,39.9,Thanjavur,2018-09-28,10.787,79.1378
27.5,98.1,1006.0,22.6,E,22.7,Thanjavur,2018-10-01,10.787,79.1378
28.7,96.1,1002.6,22.9,N,49.4,Thanjavur,2018-10-04,10.787,79.1378
26.5,98.0,1012.6,30.4,ENE,41.3,Thanjavur,2018-10-07,10.787,79.1378
24.3,88.4,1001.9,17.6,ENE,45.8,Thanjavur,2018-10-10,10.787,79.1378
27.1,96.3,1008.9,21.9,E,58.0,Thanjavur,2018-10-13,10.787,79.1378
25.2,91.5,1003.1,15.2,NE,35.7,Thanjavur,2018-10-16,10.787,79.1378
27.2,100.0,1010.3,22.2,N,38.0,Thanjavur,2018-10-19,10.787,79.1378
26.8,90.8,1007.7,17.1,ENE,54.7,Thanjavur,2018-10-22,10.787,79.1378
28.9,93.3,1009.6,19.6,NNE,48.0,Thanjavur,2018-10-25,10.787,79.1378
27.3,99.9,1007.0,26.3,N,70.6,Thanjavur,2018-10-28,10.787,79.1378
25.1,90.4,1008.0,16.2,E,15.1,Thanjavur,2018-10-31,10.787,79.1378
23.5,99.1,1011.0,19.3,ENE,58.9,Thanjavur,2018-11-01,10.787,79.1378
23.7,91.6,1003.3,14.0,E,58.8,Thanjavur,2018-11-04,10.787,79.1378
24.4,93.2,1003.1,26.7,N,22.1,Thanjavur,2018-11-07,10.787,79.1378
26.1,100.0,1008.5,24.3,N,61.8,Thanjavur,2018-11-10,10.787,79.1378
25.3,100.0,1004.6,24.6,NNE,68.4,Thanjavur,2018-11-13,10.787,79.1378
23.4,90.7,1006.4,16.1,NNE,26.0,Thanjavur,2018-11-16,10.787,79.1378
25.9,100.0,1005.2,15.1,E,17.7,Thanjavur,2018-11-19,10.787,79.1378
23.7,90.0,1003.2,27.2,NE,35.6,Thanjavur,2018-11-22,10.787,79.1378
24.8,90.1,1001.2,21.8,NNE,76.6,Thanjavur,2018-11-25,10.787,79.1378
28.9,96.4,1010.1,25.7,E,13.5,Thanjavur,2018-11-28,10.787,79.1378
26.1,91.1,1007.7,17.0,NE,24.3,Thanjavur,2018-12-01,10.787,79.1378
24.8,94.9,1010.6,18.5,NNE,74.8,Thanjavur,2018-12-04,10.787,79.1378
25.5,91.6,1008.3,15.4,E,15.1,Thanjavur,2018-12-07,10.787,79.1378
29.2,100.0,1007.9,25.3,E,41.3,Thanjavur,2018-12-10,10.787,79.1378
28.8,94.6,1005.9,26.1,E,19.5,Thanjavur,2018-12-13,10.787,79.1378
27.2,100.0,1003.2,22.6,NE,55.4,Thanjavur,2018-12-16,10.787,79.1378
23.4,93.8,1002.8,16.0,ENE,26.7,Thanjavur,2018-12-19,10.787,79.1378
27.1,92.9,1001.9,20.9,NE,52.7,Thanjavur,2018-12-22,10.787,79.1378
25.7,88.5,1012.0,16.9,E,49.5,Thanjavur,2018-12-25,10.787,79.1378
23.9,88.3,1003.9,16.2,NNE,42.2,Thanjavur,2018-12-28,10.787,79.1378
25.5,100.0,1005.0,28.6,ENE,76.0,Thanjavur,2018-12-31,10.787,79.1378
27.6,81.1,1013.8,3.8,N,4.1,Thanjavur,2019-01-01,10.787,79.1378
25.2,76.1,1005.3,10.2,N,3.3,Thanjavur,2019-01-04,10.787,79.1378
26.5,74.6,1008.8,13.7,N,5.2,Thanjavur,2019-01-07,10.787,79.1378
22.2,82.8,1012.7,9.9,N,6.1,Thanjavur,2019-01-10,10.787,79.1378
24.9,84.8,1014.6,8.5,NE,3.3,Thanjavur,2019-01-13,10.787,79.1378
26.6,67.7,1009.1,14.5,E,6.1,Thanjavur,2019-01-16,10.787,79.1378
27.2,76.7,1014.2,12.7,E,0.8,Thanjavur,2019-01-19,10.787,79.1378
25.6,71.6,1012.8,5.1,NE,2.4,Thanjavur,2019-01-22,10.787,79.1378
24.0,78.4,1007.7,11.5,N,6.4,Thanjavur,2019-01-25,10.787,79.1378
27.1,73.8,1009.2,10.3,NE,1.1,Thanjavur,2019-01-28,10.787,79.1378
26.2,79.6,1013.2,7.5,E,5.5,Thanjavur,2019-01-31,10.787,79.1378
24.6,77.2,1007.2,6.7,NE,1.7,Thanjavur,2019-02-01,10.787,79.1378
25.4,73.3,1013.1,8.8,NE,5.9,Thanjavur,2019-02-04,10.787,79.1378
25.1,72.2,1008.1,13.3,NE,5.2,Thanjavur,2019-02-07,10.787,79.1378
24.5,78.6,1008.3,12.2,NE,3.4,Thanjavur,2019-02-10,10.787,79.1378
24.8,80.3,1010.7,6.5,N,0.5,Thanjavur,2019-02-13,10.787,79.1378
24.4,77.7,1005.9,11.6,N,2.9,Thanjavur,2019-02-16,10.787,79.1378
25.3,76.1,1008.6,8.1,NE,3.5,Thanjavur,2019-02-19,10.787,79.1378
23.1,68.2,1008.6,4.5,N,4.4,Thanjavur,2019-02-22,10.787,79.1378
23.3,84.5,1007.9,11.6,E,5.1,Thanjavur,2019-02-25,10.787,79.1378
26.7,73.4,1013.2,6.2,NE,1.5,Thanjavur,2019-02-28,10.787,79.1378
32.8,70.8,1013.0,9.4,ESE,7.9,Thanjavur,2019-03-01,10.787,79.1378
36.8,67.4,1014.9,13.2,ESE,1.7,Thanjavur,2019-03-04,10.787,79.1378
33.9,76.5,1008.7,8.9,E,11.3,Thanjavur,2019-03-07,10.787,79.1378
35.2,70.4,1010.4,8.7,SE,2.7,Thanjavur,2019-03-10,10.787,79.1378
33.4,71.4,1005.8,8.8,SE,9.4,Thanjavur,2019-03-13,10.787,79.1378
33.8,58.8,1010.5,14.9,SE,8.1,Thanjavur,2019-03-16,10.787,79.1378
31.7,75.0,1005.9,15.8,S,3.7,Thanjavur,2019-03-19,10.787,79.1378
31.1,67.3,1006.6,10.9,E,5.3,Thanjavur,2019-03-22,10.787,79.1378
35.1,67.1,1013.3,11.4,ESE,1.6,Thanjavur,2019-03-25,10.787,79.1378
32.7,64.2,1010.3,18.8,ESE,4.7,Thanjavur,2019-03-28,10.787,79.1378
30.5,69.9,1011.7,16.6,SE,7.8,Thanjavur,2019-03-31,10.787,79.1378
34.7,71.8,1008.8,9.4,E,4.7,Thanjavur,2019-04-01,10.787,79.1378
33.7,57.3,1009.1,15.4,S,2.6,Thanjavur,2019-04-04,10.787,79.1378
32.6,54.5,1012.9,14.3,E,9.0,Thanjavur,2019-04-07,10.787,79.1378
35.7,59.0,1006.9,15.9,S,8.4,Thanjavur,2019-04-10,10.787,79.1378
32.5,63.2,1012.5,17.4,SE,3.2,Thanjavur,2019-04-13,10.787,79.1378
30.4,67.7,1007.6,10.7,SE,0.5,Thanjavur,2019-04-16,10.787,79.1378
29.1,66.5,1009.4,14.8,E,4.5,Thanjavur,2019-04-19,10.787,79.1378
35.1,70.1,1007.7,11.3,SE,10.2,Thanjavur,2019-04-22,10.787,79.1378
31.9,78.0,1007.3,10.0,E,7.6,Thanjavur,2019-04-25,10.787,79.1378
30.6,73.2,1012.4,12.9,ESE,4.3,Thanjavur,2019-04-28,10.787,79.1378
36.5,75.0,1006.0,8.9,E,4.4,Thanjavur,2019-05-01,10.787,79.1378
30.5,66.8,1007.0,13.6,E,6.0,Thanjavur,2019-05-04,10.787,79.1378
32.9,67.9,1006.9,15.1,ESE,0.5,Thanjavur,2019-05-07,10.787,79.1378
33.4,61.3,1012.7,19.3,ESE,5.7,Thanjavur,2019-05-10,10.787,79.1378
32.9,71.2,1010.7,10.5,SE,7.4,Thanjavur,2019-05-13,10.787,79.1378
34.2,68.6,1011.4,12.2,E,3.2,Thanjavur,2019-05-16,10.787,79.1378
33.8,64.9,1005.3,12.4,ESE,5.1,Thanjavur,2019-05-19,10.787,79.1378
34.0,82.5,1013.9,17.8,ESE,6.4,Thanjavur,2019-05-22,10.787,79.1378
33.2,79.3,1009.8,11.0,E,2.5,Thanjavur,2019-05-25,10.787,79.1378
32.9,74.8,1014.0,21.8,ESE,5.6,Thanjavur,2019-05-28,10.787,79.1378
36.4,72.6,1009.8,15.0,E,10.8,Thanjavur,2019-05-31,10.787,79.1378
28.0,82.7,1009.4,28.2,W,29.7,Thanjavur,2019-06-01,10.787,79.1378
29.6,99.6,1002.7,28.8,W,25.5,Thanjavur,2019-06-04,10.787,79.1378
26.8,94.0,1011.5,24.4,WSW,47.2,Thanjavur,2019-06-07,10.787,79.1378
27.5,94.0,1007.8,26.4,S,45.4,Thanjavur,2019-06-10,10.787,79.1378
31.5,95.7,1002.2,24.6,SW,41.8,Thanjavur,2019-06-13,10.787,79.1378
26.6,96.5,1006.0,25.1,SW,9.9,Thanjavur,2019-06-16,10.787,79.1378
29.1,87.8,1006.1,18.8,SSW,29.9,Thanjavur,2019-06-19,10.787,79.1378
30.0,90.7,1005.6,29.6,S,23.1,Thanjavur,2019-06-22,10.787,79.1378
31.0,81.8,1003.4,29.8,WSW,31.4,Thanjavur,2019-06-25,10.787,79.1378
25.7,99.6,1014.4,20.0,WSW,19.4,Thanjavur,2019-06-28,10.787,79.1378
28.6,78.8,1006.5,29.4,WSW,45.5,Thanjavur,2019-07-01,10.787,79.1378
27.4,89.1,1011.1,33.1,WSW,31.7,Thanjavur,2019-07-04,10.787,79.1378
31.2,85.5,1001.5,25.4,SSW,40.9,Thanjavur,2019-07-07,10.787,79.1378
26.5,82.8,1004.4,22.8,SW,48.8,Thanjavur,2019-07-10,10.787,79.1378
26.8,77.4,1007.5,33.0,SW,39.4,Thanjavur,2019-07-13,10.787,79.1378
29.5,81.2,1008.5,31.8,SW,34.7,Thanjavur,2019-07-16,10.787,79.1378
29.5,90.5,1012.7,22.8,W,10.5,Thanjavur,2019-07-19,10.787,79.1378
27.4,93.4,1008.2,22.5,W,12.9,Thanjavur,2019-07-22,10.787,79.1378
26.1,91.8,1002.7,29.3,WSW,23.6,Thanjavur,2019-07-25,10.787,79.1378
29.0,88.1,1009.4,29.7,S,11.9,Thanjavur,2019-07-28,10.787,79.1378
27.1,96.2,1008.1,28.5,S,40.7,Thanjavur,2019-07-31,10.787,79.1378
30.0,89.2,1008.7,31.7,W,22.7,Thanjavur,2019-08-01,10.787,79.1378
30.6,83.1,1013.6,27.2,W,6.7,Thanjavur,2019-08-04,10.787,79.1378
26.4,94.8,1011.1,32.6,WSW,26.8,Thanjavur,2019-08-07,10.787,79.1378
26.8,88.0,1007.5,21.3,S,33.4,Thanjavur,2019-08-10,10.787,79.1378
25.1,98.1,1005.8,22.2,SW,31.8,Thanjavur,2019-08-13,10.787,79.1378
28.7,81.3,1005.1,29.1,WSW,30.3,Thanjavur,2019-08-16,10.787,79.1378
26.8,96.2,1007.5,32.4,SW,6.6,Thanjavur,2019-08-19,10.787,79.1378
25.8,85.7,1004.5,28.8,S,39.7,Thanjavur,2019-08-22,10.787,79.1378
29.0,93.7,1003.6,18.9,W,23.4,Thanjavur,2019-08-25,10.787,79.1378
27.6,90.9,1011.2,33.5,S,42.0,Thanjavur,2019-08-28,10.787,79.1378
29.4,87.6,1005.3,23.7,W,11.8,Thanjavur,2019-08-31,10.787,79.1378
25.1,79.6,1003.0,28.0,WSW,35.0,Thanjavur,2019-09-01,10.787,79.1378
29.5,93.4,1009.9,30.1,SSW,42.1,Thanjavur,2019-09-04,10.787,79.1378
28.0,85.0,1006.3,26.7,W,38.6,Thanjavur,2019-09-07,10.787,79.1378
27.3,96.4,1008.4,32.8,SW,31.9,Thanjavur,2019-09-10,10.787,79.1378
27.8,90.0,1004.3,34.9,SW,21.3,Thanjavur,2019-09-13,10.787,79.1378
28.6,94.8,1007.7,23.0,SSW,16.7,Thanjavur,2019-09-16,10.787,79.1378
29.5,82.9,1009.5,25.3,W,14.8,Thanjavur,2019-09-19,10.787,79.1378
29.6,99.2,1008.1,25.8,W,29.9,Thanjavur,2019-09-22,10.787,79.1378
27.4,81.4,1007.3,24.1,S,28.8,Thanjavur,2019-09-25,10.787,79.1378
29.2,83.4,1006.5,23.8,S,32.2,Thanjavur,2019-09-28,10.787,79.1378
26.7,87.1,1007.9,18.8,NNE,31.8,Thanjavur,2019-10-01,10.787,79.1378
27.7,92.0,1010.3,27.2,NE,13.8,Thanjavur,2019-10-04,10.787,79.1378
28.5,94.8,1006.6,20.5,E,73.5,Thanjavur,2019-10-07,10.787,79.1378
23.1,96.7,1006.4,19.4,ENE,70.4,Thanjavur,2019-10-10,10.787,79.1378
23.6,92.9,1010.4,21.3,ENE,59.4,Thanjavur,2019-10-13,10.787,79.1378
26.0,100.0,1006.0,24.4,N,71.6,Thanjavur,2019-10-16,10.787,79.1378
25.0,95.6,1007.0,26.8,N,61.8,Thanjavur,2019-10-19,10.787,79.1378
26.5,86.2,1012.3,18.1,NE,16.9,Thanjavur,2019-10-22,10.787,79.1378
27.4,95.1,1004.6,23.6,NNE,22.3,Thanjavur,2019-10-25,10.787,79.1378
25.6,100.0,1011.3,32.3,E,53.1,Thanjavur,2019-10-28,10.787,79.1378
27.5,100.0,1006.1,28.6,NE,42.9,Thanjavur,2019-10-31,10.787,79.1378
27.9,99.4,1004.1,20.3,E,62.4,Thanjavur,2019-11-01,10.787,79.1378
25.6,100.0,1005.4,25.4,NE,76.9,Thanjavur,2019-11-04,10.787,79.1378
27.5,85.8,1008.5,21.1,NNE,53.8,Thanjavur,2019-11-07,10.787,79.1378
23.5,93.3,1003.1,25.5,NE,36.5,Thanjavur,2019-11-10,10.787,79.1378
24.6,87.6,1009.8,29.3,ENE,24.3,Thanjavur,2019-11-13,10.787,79.1378
28.3,84.5,1011.8,27.9,N,33.9,Thanjavur,2019-11-16,10.787,79.1378
28.8,100.0,1008.2,25.8,NE,22.1,Thanjavur,2019-11-19,10.787,79.1378
28.1,87.2,1003.5,19.7,E,61.9,Thanjavur,2019-11-22,10.787,79.1378
29.2,100.0,1001.7,21.7,NNE,57.2,Thanjavur,2019-11-25,10.787,79.1378
28.6,99.0,1002.1,16.2,N,33.9,Thanjavur,2019-11-28,10.787,79.1378
26.6,93.1,1004.6,28.3,ENE,90.2,Thanjavur,2019-12-01,10.787,79.1378
23.4,95.8,1004.6,20.5,ENE,41.7,Thanjavur,2019-12-04,10.787,79.1378
26.8,85.0,1002.9,24.8,NE,79.0,Thanjavur,2019-12-07,10.787,79.1378
25.6,85.9,1009.2,17.7,NNE,26.8,Thanjavur,2019-12-10,10.787,79.1378
25.7,100.0,1002.7,28.7,NNE,37.4,Thanjavur,2019-12-13,10.787,79.1378
28.6,100.0,1001.1,27.2,NE,28.6,Thanjavur,2019-12-16,10.787,79.1378
25.5,100.0,1008.5,16.7,N,72.2,Thanjavur,2019-12-19,10.787,79.1378
28.4,100.0,1003.5,19.7,NE,62.7,Thanjavur,2019-12-22,10.787,79.1378
